id,age,gender,hhold,htype,wp,urban,reindex,GEOID_cty,if_employed,household_id,family_size,tractid,countyid,personal_income,education,occupation,health_insurance,FINCP,HHT,num_children,_temp_grid,new_workplace,new_school,new_daycare
36013030100i1896,87.0,f,36013030100h460,2.0,36029009112w555,True,2046318,36013,1,853,2,30100,13,51800.0,20.0,2.0,1.0,128100.0,2.0,0,1,,,
36013030100i1910,30.0,f,36013030100h1413,10.0,36029014102w106,True,2046335,36013,1,462,4,30100,13,22300.0,18.0,1.0,1.0,59200.0,10.0,0,1,wp_95_1,,
36013030100i1916,9.0,m,36013030100h1177,9.0,36013030100s0,True,2046341,36013,0,199,3,30100,13,55000.0,22.0,3.0,1.0,183400.0,9.0,2,1,,"sc_5_('elementary',)",
36013030100i1934,82.0,f,36013030100h547,3.0,36013037100w21,True,2046359,36013,1,949,8,30100,13,30800.0,17.0,1.0,1.0,177860.0,3.0,5,1,,,
36013030100i1942,4.0,m,36013030100h1280,9.0,36013030100d1,True,2046367,36013,0,314,3,30100,13,32000.0,16.0,1.0,1.0,63900.0,9.0,1,1,,,dc_22_1
36013030100i1944,46.0,f,36013030100h345,1.0,36013030100h345,True,2046369,36013,0,725,6,30100,13,102000.0,24.0,4.0,1.0,219900.0,1.0,3,1,wp_104_1,,
36013030100i1955,48.0,m,36013030100h110,0.0,36013030100h110,True,2046381,36013,0,114,2,30100,13,200000.0,16.0,7.0,1.0,287000.0,0.0,0,1,wp_114_1,,
36013030100i1956,13.0,f,36013030100h258,1.0,36013030200s0,True,2046382,36013,0,628,5,30100,13,0.0,13.0,9.0,1.0,144600.0,1.0,2,1,,"sc_9_('middle',)",
36013030100i1957,49.0,f,36013030100h310,1.0,36013030100h310,True,2046383,36013,0,687,5,30100,13,62000.0,22.0,1.0,1.0,186600.0,1.0,2,1,wp_41_1,,
36013030100i1960,15.0,m,36013030100h1344,10.0,36013030100s1,True,2046387,36013,0,385,2,30100,13,15000.0,18.0,1.0,1.0,63000.0,10.0,1,1,,"sc_12_('high',)",
36013030100i1967,17.0,f,36013030100h846,6.0,36013030500s0,True,2046394,36013,0,1281,3,30100,13,950.0,19.0,3.0,1.0,105950.0,6.0,2,1,,"sc_16_('high',)",
36013030100i1974,43.0,m,36013030100h701,4.0,36029014701w99,True,2046402,36013,1,1121,1,30100,13,125000.0,21.0,1.0,1.0,125000.0,4.0,0,1,wp_119_1,,
36013030100i1991,8.0,f,36013030100h526,3.0,36013030100s1,True,2046419,36013,0,926,5,30100,13,99000.0,22.0,1.0,1.0,155610.0,3.0,3,1,,"sc_3_('elementary',)",
36013030100i1999,59.0,m,36013030100h1372,10.0,36013030100h1372,True,2046426,36013,0,416,2,30100,13,8660.0,16.0,1.0,1.0,67860.0,10.0,0,1,wp_100_1,,
36013030100i2000,58.0,m,36013030100h215,0.0,36013030100h215,True,2046429,36013,0,581,2,30100,13,56000.0,19.0,1.0,1.0,70990.0,0.0,0,1,wp_11_1,,
36013030100i2008,27.0,f,36013030100h450,2.0,36013030100h450,True,2046436,36013,0,842,2,30100,13,480.0,18.0,1.0,1.0,16480.0,2.0,0,1,wp_36_1,,
36013030100i2021,6.0,f,36013030100h282,1.0,36013030100s0,True,2046447,36013,0,655,3,30100,13,148300.0,17.0,6.0,1.0,247300.0,1.0,1,1,,"sc_1_('elementary',)",
36013030100i2022,31.0,m,36013030100h472,2.0,36013030100h472,True,2046448,36013,0,866,2,30100,13,0.0,18.0,1.0,1.0,51000.0,2.0,0,1,wp_181_1,,
36013030100i2075,53.0,f,36013030100h1295,10.0,36013030100h1295,True,2046504,36013,0,330,2,30100,13,50000.0,21.0,1.0,1.0,95000.0,10.0,0,1,wp_75_1,,
36013030100i2079,63.0,m,36013030100h1357,10.0,36001013703w552,True,2046508,36013,1,399,2,30100,13,74300.0,16.0,2.0,1.0,123300.0,10.0,0,1,wp_19_1,,
36013030100i2093,35.0,m,36013030100h258,1.0,36013030300w18,True,2046521,36013,1,628,5,30100,13,30000.0,17.0,2.0,1.0,144600.0,1.0,2,1,wp_97_1,,
36013030100i2112,62.0,f,36013030100h489,3.0,36071011900w132,False,2046539,36013,1,884,3,30100,13,73000.0,22.0,4.0,1.0,109600.0,3.0,1,1,wp_31_1,,
36013030100i2121,85.0,f,36013030100h22,0.0,36013030100h22,True,2046548,36013,0,586,3,30100,13,51800.0,20.0,2.0,1.0,92600.0,0.0,0,1,,,
36013030100i2160,7.0,m,36013030100h494,3.0,36013030100s1,True,2046584,36013,0,890,6,30100,13,90000.0,17.0,1.0,1.0,182570.0,3.0,4,1,,"sc_3_('elementary',)",
36013030100i2169,54.0,f,36013030100h1340,10.0,36013030100w17,True,2046592,36013,1,381,4,30100,13,32000.0,18.0,1.0,1.0,157800.0,10.0,0,1,wp_209_1,,
36013030100i2183,72.0,f,36013030100h1304,10.0,36013030100h1304,True,2046607,36013,0,341,3,30100,13,44500.0,24.0,2.0,1.0,103200.0,10.0,0,1,,,
36013030100i2195,87.0,m,36013030100h1384,10.0,36071013900w176,True,2046619,36013,1,429,2,30100,13,29200.0,16.0,3.0,1.0,40400.0,10.0,0,1,,,
36013030100i2215,26.0,f,36013030100h1386,10.0,36013037000w21,True,2046640,36013,1,431,5,30100,13,3000.0,21.0,2.0,1.0,98400.0,10.0,0,1,wp_5_1,,
36013030100i2218,43.0,m,36013030100h484,2.0,36029007102w309,True,2046643,36013,1,879,3,30100,13,0.0,14.0,8.0,1.0,32100.0,2.0,0,1,wp_29_1,,
36013030100i2224,18.0,f,36013030100h1280,9.0,36013030100h1280,True,2046649,36013,0,314,3,30100,13,3000.0,11.0,2.0,2.0,63900.0,9.0,1,1,wp_151_1,"sc_16_('high',)",
36013030100i2225,54.0,m,36013030100h846,6.0,36013037000w16,True,2046650,36013,1,1281,3,30100,13,80000.0,16.0,7.0,1.0,105950.0,6.0,2,1,wp_239_1,,
36013030100i2226,44.0,m,36013030100h345,1.0,36013030100h345,True,2046651,36013,0,725,6,30100,13,90600.0,20.0,1.0,1.0,219900.0,1.0,3,1,wp_105_1,,
36013030100i2276,59.0,f,36013030100h286,1.0,36001013507w127,True,2046703,36013,1,659,4,30100,13,38000.0,1.0,6.0,1.0,168920.0,1.0,2,1,wp_40_1,,
36013030100i2298,44.0,f,36013030100h33,0.0,36013030100h33,True,2046725,36013,0,708,2,30100,13,22400.0,16.0,1.0,1.0,32400.0,0.0,0,1,wp_3_1,,
36013030100i2303,12.0,m,36013030100h841,6.0,36013030200s0,True,2046731,36013,0,1276,3,30100,13,500.0,14.0,1.0,1.0,106500.0,6.0,2,1,,"sc_10_('middle',)",
36013030100i2311,9.0,m,36013030100h526,3.0,36013030100s1,True,2046740,36013,0,926,5,30100,13,0.0,16.0,1.0,1.0,155610.0,3.0,3,1,,"sc_2_('elementary',)",
36013030100i2314,3.0,m,36013030100h1247,9.0,36013030100d1,True,2046743,36013,0,277,2,30100,13,35800.0,22.0,2.0,1.0,50800.0,9.0,1,1,,,dc_12_1
36013030100i2338,12.0,f,36013030100h1433,10.0,36013030100s1,True,2046764,36013,0,484,5,30100,13,400.0,14.0,1.0,1.0,227920.0,10.0,1,1,,"sc_8_('middle',)",
36013030100i2339,9.0,f,36013030100h345,1.0,36013030100s1,True,2046765,36013,0,725,6,30100,13,2300.0,20.0,3.0,1.0,219900.0,1.0,3,1,,"sc_7_('elementary',)",
36013030100i2354,17.0,m,36013030100h846,6.0,36013030500s0,True,2046780,36013,0,1281,3,30100,13,25000.0,16.0,1.0,1.0,105950.0,6.0,2,1,,"sc_15_('high',)",
36013030100i2372,77.0,f,36013030100h1426,10.0,36013030500w21,True,2046798,36013,1,476,3,30100,13,66400.0,21.0,3.0,1.0,147000.0,10.0,0,1,,,
36013030100i2410,38.0,f,36013030100h290,1.0,36013030100h290,True,2046836,36013,0,664,4,30100,13,50000.0,21.0,3.0,1.0,338000.0,1.0,1,1,wp_71_1,,
36013030100i2415,25.0,f,36013030100h1386,10.0,36029008201w43,True,2046841,36013,1,431,5,30100,13,22000.0,21.0,1.0,1.0,98400.0,10.0,0,1,wp_110_1,,
36013030100i2428,9.0,f,36013030100h527,3.0,36013030100s1,True,2046854,36013,0,927,5,30100,13,20000.0,19.0,1.0,1.0,117000.0,3.0,3,1,,"sc_7_('elementary',)",
36013030100i2429,87.0,f,36013030100h1384,10.0,36013030100h1384,True,2046855,36013,0,429,2,30100,13,11200.0,13.0,1.0,1.0,40400.0,10.0,0,1,,,
36013030100i2431,13.0,f,36013030100h279,1.0,36013030100s1,True,2046857,36013,0,651,6,30100,13,6000.0,19.0,1.0,1.0,156780.0,1.0,3,1,,"sc_10_('middle',)",
36013030100i2439,42.0,m,36013030100h596,4.0,36013030600w24,True,2046864,36013,1,1003,1,30100,13,50000.0,21.0,1.0,1.0,50000.0,4.0,0,1,wp_117_1,,
36013030100i2451,74.0,m,36013030100h310,1.0,36013030300w20,True,2046877,36013,1,687,5,30100,13,44400.0,21.0,2.0,1.0,186600.0,1.0,2,1,,,
36013030100i2471,22.0,m,36013030100h843,6.0,36013030400w5,True,2046898,36013,1,1278,2,30100,13,0.0,14.0,6.0,1.0,49000.0,6.0,1,1,wp_181_1,,
36013030100i2486,5.0,m,36013030100h279,1.0,36013030100s1,True,2046911,36013,0,651,6,30100,13,53300.0,21.0,1.0,1.0,156780.0,1.0,3,1,,,
36013030100i2502,85.0,f,36013030100h74,0.0,36013037200w9,True,2046928,36013,1,1163,3,30100,13,11500.0,21.0,1.0,1.0,209900.0,0.0,0,1,,,
36013030100i2515,8.0,m,36013030100h1177,9.0,36013030100s0,True,2046941,36013,0,199,3,30100,13,88400.0,19.0,6.0,1.0,183400.0,9.0,2,1,,"sc_3_('elementary',)",
36013030100i2545,6.0,f,36013030100h494,3.0,36013030100s1,True,2046971,36013,0,890,6,30100,13,17700.0,16.0,3.0,1.0,182570.0,3.0,4,1,,"sc_5_('elementary',)",
36013030100i2552,35.0,f,36013030100h1406,10.0,36013030100h1406,True,2046978,36013,0,454,2,30100,13,27000.0,18.0,1.0,1.0,43000.0,10.0,0,1,wp_19_1,,
36013030100i2564,60.0,m,36013030100h1386,10.0,36013030100h1386,True,2046989,36013,0,431,5,30100,13,40900.0,16.0,1.0,1.0,98400.0,10.0,0,1,wp_49_1,,
36013030100i2587,3.0,f,36013030100h547,3.0,36013030100d0,True,2047013,36013,0,949,8,30100,13,100.0,17.0,1.0,2.0,177860.0,3.0,5,1,,,dc_2_1
36013030100i2609,44.0,m,36013030100h515,3.0,36013030100h515,True,2047033,36013,0,914,5,30100,13,55000.0,1.0,1.0,1.0,104750.0,3.0,3,1,wp_81_1,,
36013030100i2620,33.0,m,36013030100h847,6.0,36067011900w128,True,2047045,36013,1,1282,3,30100,13,9800.0,17.0,1.0,1.0,18800.0,6.0,2,1,wp_86_1,,
36013030100i2627,34.0,f,36013030100h62,0.0,36061001300w18883,True,2047052,36013,1,1030,2,30100,13,0.0,20.0,1.0,1.0,39000.0,0.0,0,1,wp_54_1,,
36013030100i2632,9.0,m,36013030100h345,1.0,36013030100s1,True,2047057,36013,0,725,6,30100,13,11500.0,20.0,1.0,1.0,219900.0,1.0,3,1,,"sc_4_('elementary',)",
36013030100i2652,19.0,m,36013030100h739,4.0,36013037300w25,True,2047078,36013,1,1162,1,30100,13,17200.0,15.0,1.0,1.0,17200.0,4.0,0,1,wp_113_1,,
36013030100i2654,22.0,f,36013030100h1385,10.0,36063021700w3,True,2047080,36013,1,430,2,30100,13,10000.0,21.0,2.0,1.0,26400.0,10.0,0,1,wp_134_1,,
36013030100i2659,60.0,f,36013030100h1205,9.0,36013030100h1205,True,2047085,36013,0,231,2,30100,13,21000.0,18.0,3.0,1.0,417800.0,9.0,1,1,wp_91_1,,
36013030100i2667,18.0,f,36013030100h298,1.0,36067014600w384,True,2047093,36013,1,672,4,30100,13,1500.0,14.0,1.0,1.0,126300.0,1.0,1,1,wp_228_1,"sc_14_('high',)",
36013030100i2668,20.0,f,36013030100h458,2.0,36013030600w22,True,2047094,36013,1,850,2,30100,13,50000.0,16.0,1.0,2.0,118200.0,2.0,0,1,wp_136_1,,
36013030100i2678,19.0,m,36013030100h591,4.0,36013030300w23,True,2047104,36013,1,998,1,30100,13,0.0,14.0,2.0,1.0,0.0,4.0,0,1,wp_232_1,,
36013030100i2694,35.0,f,36013030100h472,2.0,36013030100h472,True,2047117,36013,0,866,2,30100,13,51000.0,17.0,1.0,1.0,51000.0,2.0,0,1,wp_214_1,,
36013030100i2702,16.0,m,36013030100h514,3.0,36013030100s1,True,2047125,36013,0,913,5,30100,13,4500.0,12.0,1.0,1.0,67230.0,3.0,3,1,,"sc_16_('high',)",
36013030100i2707,3.0,f,36013030100h258,1.0,36013030100d1,True,2047129,36013,0,628,5,30100,13,66600.0,21.0,3.0,1.0,144600.0,1.0,2,1,,,dc_10_1
36013030100i2713,32.0,f,36013030100h1249,9.0,36013030100h1249,True,2047135,36013,0,279,2,30100,13,40000.0,17.0,1.0,1.0,151000.0,9.0,1,1,wp_126_1,,
36013030100i2723,16.0,f,36013030100h538,3.0,36013030100s1,True,2047143,36013,0,939,3,30100,13,15000.0,16.0,1.0,1.0,59000.0,3.0,1,1,,"sc_12_('high',)",
36013030100i2728,86.0,f,36013030100h1033,8.0,36059414800w314,True,2047148,36013,1,40,1,30100,13,23800.0,19.0,1.0,1.0,23800.0,8.0,0,1,,,
36013030100i2730,78.0,f,36013030100h219,0.0,36013030100h219,True,2047151,36013,0,585,2,30100,13,100000.0,22.0,4.0,1.0,195000.0,0.0,0,1,,,
36013030100i2750,16.0,f,36013030100h366,1.0,36013030100s1,True,2047171,36013,0,748,7,30100,13,4000.0,14.0,3.0,1.0,174310.0,1.0,5,1,,"sc_15_('high',)",
36013030100i2759,54.0,f,36013030100h953,7.0,36013030300w6,True,2047178,36013,1,1400,1,30100,13,60000.0,22.0,1.0,1.0,60000.0,7.0,0,1,wp_232_1,,
36013030100i2771,74.0,m,36013030100h820,5.0,36055014602w307,True,2047192,36013,1,1253,1,30100,13,40050.0,21.0,2.0,1.0,40050.0,5.0,0,1,,,
36013030100i2772,48.0,m,36013030100h305,1.0,36013030100h305,True,2047193,36013,0,681,3,30100,13,30600.0,16.0,1.0,1.0,67000.0,1.0,1,1,wp_101_1,,
36013030100i2790,11.0,m,36013030100h494,3.0,36013030100s1,True,2047213,36013,0,890,6,30100,13,10000.0,11.0,1.0,2.0,182570.0,3.0,4,1,,"sc_2_('elementary',)",
36013030100i2809,28.0,f,36013030100h1247,9.0,36013030100h1247,True,2047233,36013,0,277,2,30100,13,15000.0,20.0,3.0,2.0,50800.0,9.0,1,1,wp_45_1,,
36013030100i2813,80.0,f,36013030100h496,3.0,36013030100h496,True,2047238,36013,0,892,6,30100,13,15200.0,19.0,2.0,1.0,41850.0,3.0,4,1,,,
36013030100i2835,10.0,m,36013030100h1205,9.0,36013030100s1,True,2047258,36013,0,231,2,30100,13,396800.0,22.0,1.0,1.0,417800.0,9.0,1,1,,"sc_4_('elementary',)",
36013030100i2844,38.0,m,36013030100h62,0.0,36013037300w35,True,2047267,36013,1,1030,2,30100,13,39000.0,16.0,1.0,2.0,39000.0,0.0,0,1,wp_58_1,,
36013030100i2846,85.0,m,36013030100h20,0.0,36013030100h20,True,2047268,36013,0,564,2,30100,13,20000.0,16.0,1.0,1.0,153500.0,0.0,0,1,,,
36013030100i2848,69.0,f,36013030100h226,0.0,36013037100w15,True,2047270,36013,1,593,2,30100,13,16560.0,19.0,1.0,1.0,97660.0,0.0,0,1,,,
36013030100i2858,39.0,m,36013030100h7,0.0,36013030100h7,True,2047280,36013,0,1118,3,30100,13,55000.0,16.0,4.0,1.0,225400.0,0.0,0,1,wp_138_1,,
36013030100i2905,18.0,m,36013030100h547,3.0,36013037300w12,True,2047329,36013,1,949,8,30100,13,3000.0,14.0,1.0,1.0,177860.0,3.0,5,1,wp_69_1,"sc_15_('high',)",
36013030100i2923,57.0,m,36013030100h147,0.0,36013030100h147,True,2047346,36013,0,505,2,30100,13,66800.0,16.0,1.0,1.0,124800.0,0.0,0,1,wp_217_1,,
36013030100i2924,59.0,f,36013030100h944,7.0,36013030300w15,True,2047347,36013,1,1390,1,30100,13,40000.0,19.0,1.0,1.0,40000.0,7.0,0,1,wp_208_1,,
36013030100i2925,56.0,f,36013030100h1357,10.0,36013036401w11,True,2047348,36013,1,399,2,30100,13,49000.0,22.0,2.0,1.0,123300.0,10.0,0,1,wp_236_1,,
36013030100i2927,59.0,f,36013030100h515,3.0,36013030100h515,True,2047350,36013,0,914,5,30100,13,21900.0,14.0,3.0,1.0,104750.0,3.0,3,1,wp_174_1,,
36013030100i2940,13.0,f,36013030100h496,3.0,36013030200s0,True,2047362,36013,0,892,6,30100,13,5000.0,16.0,1.0,1.0,41850.0,3.0,4,1,,"sc_10_('middle',)",
36013030100i2944,89.0,m,36013030100h460,2.0,36013030100h460,True,2047365,36013,0,853,2,30100,13,76300.0,20.0,1.0,1.0,128100.0,2.0,0,1,,,
36013030100i2966,65.0,f,36013030100h175,0.0,36013030300w17,True,2047388,36013,1,536,2,30100,13,98000.0,22.0,3.0,1.0,149000.0,0.0,0,1,wp_177_1,,
36013030100i2985,58.0,f,36013030100h1426,10.0,36029007000w147,True,2047406,36013,1,476,3,30100,13,21600.0,16.0,3.0,1.0,147000.0,10.0,0,1,wp_194_1,,
36013030100i2986,5.0,m,36013030100h349,1.0,36013030100s1,True,2047407,36013,0,729,5,30100,13,21700.0,21.0,1.0,1.0,153560.0,1.0,3,1,,,
36013030100i3003,4.0,m,36013030100h843,6.0,36013030100d0,True,2047426,36013,0,1278,2,30100,13,49000.0,21.0,1.0,1.0,49000.0,6.0,1,1,,,dc_16_1
36013030100i3006,53.0,f,36013030100h1416,10.0,36013030100h1416,True,2047429,36013,0,465,3,30100,13,26000.0,16.0,1.0,1.0,94000.0,10.0,0,1,wp_31_1,,
36013030100i3023,38.0,m,36013030100h290,1.0,36013030200w0,True,2047446,36013,1,664,4,30100,13,62000.0,22.0,4.0,1.0,338000.0,1.0,1,1,wp_1_1,,
36013030100i3035,51.0,m,36013030100h298,1.0,36013030100h298,True,2047456,36013,0,672,4,30100,13,20000.0,20.0,3.0,2.0,126300.0,1.0,1,1,wp_223_1,,
36013030100i3040,17.0,f,36013030100h290,1.0,36013030500s0,True,2047462,36013,0,664,4,30100,13,3000.0,16.0,1.0,1.0,338000.0,1.0,1,1,,"sc_16_('high',)",
36013030100i3051,64.0,f,36013030100h298,1.0,36013030100h298,True,2047473,36013,0,672,4,30100,13,75800.0,19.0,2.0,1.0,126300.0,1.0,1,1,wp_101_1,,
36013030100i3064,19.0,m,36013030100h143,0.0,36013030100h143,True,2047486,36013,0,480,4,30100,13,29000.0,19.0,1.0,1.0,141000.0,0.0,0,1,wp_71_1,,
36013030100i3068,47.0,f,36013030100h993,7.0,36029012002w246,True,2047490,36013,1,1444,1,30100,13,58000.0,16.0,4.0,1.0,58000.0,7.0,0,1,wp_130_1,,
36013030100i3074,25.0,m,36013030100h1433,10.0,36013030100h1433,True,2047495,36013,0,484,5,30100,13,20.0,16.0,1.0,1.0,227920.0,10.0,1,1,wp_219_1,,
36013030100i3082,11.0,f,36013030100h1263,9.0,36013030100s1,True,2047504,36013,0,295,2,30100,13,500.0,14.0,1.0,1.0,15100.0,9.0,1,1,,"sc_7_('elementary',)",
36013030100i3083,11.0,f,36013030100h272,1.0,36013030100s0,True,2047505,36013,0,644,4,30100,13,5000.0,13.0,2.0,1.0,104300.0,1.0,2,1,,"sc_7_('elementary',)",
36013030100i3144,26.0,f,36013030100h143,0.0,36013030100h143,True,2047567,36013,0,480,4,30100,13,10000.0,20.0,1.0,1.0,141000.0,0.0,0,1,wp_137_1,,
36013030100i3150,12.0,f,36013030100h494,3.0,36013030100s1,True,2047572,36013,0,890,6,30100,13,150.0,14.0,6.0,1.0,182570.0,3.0,4,1,,"sc_10_('middle',)",
36013030100i3159,76.0,f,36013030100h7,0.0,36013030100h7,True,2047581,36013,0,1118,3,30100,13,24000.0,19.0,1.0,1.0,225400.0,0.0,0,1,,,
36013030100i3186,77.0,f,36013030100h279,1.0,36013030100h279,True,2047611,36013,0,651,6,30100,13,5400.0,21.0,2.0,1.0,156780.0,1.0,3,1,,,
36013030100i3187,15.0,m,36013030100h496,3.0,36013030500s0,True,2047612,36013,0,892,6,30100,13,3000.0,14.0,1.0,1.0,41850.0,3.0,4,1,,"sc_15_('high',)",
36013030100i3197,88.0,m,36013030100h181,0.0,36013030500w25,True,2047622,36013,1,543,2,30100,13,104000.0,20.0,5.0,1.0,135700.0,0.0,0,1,,,
36013030100i3208,40.0,f,36013030100h966,7.0,36013030100w19,True,2047633,36013,1,1414,1,30100,13,5500.0,22.0,2.0,1.0,5500.0,7.0,0,1,wp_107_1,,
36013030100i3213,46.0,f,36013030100h1416,10.0,36013030600w13,True,2047639,36013,1,465,3,30100,13,37000.0,19.0,1.0,1.0,94000.0,10.0,0,1,wp_170_1,,
36013030100i3227,10.0,m,36013030100h345,1.0,36013030100s1,True,2047653,36013,0,725,6,30100,13,0.0,14.0,1.0,1.0,219900.0,1.0,3,1,,"sc_3_('elementary',)",
36013030100i3233,24.0,m,36013030100h258,1.0,36013030100h258,True,2047658,36013,0,628,5,30100,13,30000.0,21.0,1.0,1.0,144600.0,1.0,2,1,wp_147_1,,
36013030100i3236,7.0,f,36013030100h515,3.0,36013030100s0,True,2047661,36013,0,914,5,30100,13,27400.0,16.0,6.0,1.0,104750.0,3.0,3,1,,"sc_0_('elementary',)",
36013030100i3243,74.0,m,36013030100h1372,10.0,36013030100h1372,True,2047666,36013,0,416,2,30100,13,59200.0,19.0,3.0,1.0,67860.0,10.0,0,1,,,
36013030100i3254,22.0,f,36013030100h1297,10.0,36013030100h1297,True,2047676,36013,0,332,4,30100,13,8000.0,18.0,1.0,1.0,38000.0,10.0,0,1,wp_79_1,,
36013030100i3264,65.0,m,36013030100h496,3.0,36009961301w2,True,2047687,36013,1,892,6,30100,13,14300.0,16.0,1.0,1.0,41850.0,3.0,4,1,wp_227_1,,
36013030100i3268,5.0,m,36013030100h310,1.0,36013030100s1,True,2047691,36013,0,687,5,30100,13,24000.0,16.0,4.0,1.0,186600.0,1.0,2,1,,,
36013030100i3276,74.0,m,36013030100h755,5.0,36013036401w4,True,2047699,36013,1,1180,1,30100,13,20500.0,21.0,3.0,1.0,20500.0,5.0,0,1,,,
36013030100i3280,69.0,m,36013030100h366,1.0,36063022901w12,True,2047704,36013,1,748,7,30100,13,28800.0,21.0,2.0,1.0,174310.0,1.0,5,1,,,
36013030100i3286,51.0,m,36013030100h489,3.0,36013030100h489,False,2047710,36013,0,884,3,30100,13,36600.0,16.0,1.0,1.0,109600.0,3.0,1,1,wp_72_1,,
36013030100i3290,42.0,f,36013030100h439,2.0,36013030700w5,True,2047715,36013,1,829,2,30100,13,18000.0,16.0,3.0,1.0,32800.0,2.0,0,1,wp_193_1,,
36013030100i3300,56.0,m,36013030100h113,0.0,36013030300w25,True,2047725,36013,1,147,2,30100,13,155250.0,21.0,1.0,1.0,187610.0,0.0,0,1,wp_99_1,,
36013030100i3314,74.0,m,36013030100h7,0.0,36013030100w7,True,2047739,36013,1,1118,3,30100,13,146400.0,21.0,2.0,1.0,225400.0,0.0,0,1,,,
36013030100i3339,42.0,m,36013030100h33,0.0,36029013701w283,True,2047764,36013,1,708,2,30100,13,10000.0,14.0,1.0,1.0,32400.0,0.0,0,1,wp_161_1,,
36013030100i3362,37.0,m,36013030100h439,2.0,36013030500w31,True,2047788,36013,1,829,2,30100,13,14800.0,13.0,1.0,1.0,32800.0,2.0,0,1,wp_198_1,,
36013030100i3372,83.0,f,36013030100h345,1.0,36013030100h345,True,2047799,36013,0,725,6,30100,13,13500.0,16.0,1.0,1.0,219900.0,1.0,3,1,,,
36013030100i3385,19.0,f,36013030100h1297,10.0,36013030100h1297,True,2047810,36013,0,332,4,30100,13,3000.0,14.0,1.0,1.0,38000.0,10.0,0,1,wp_24_1,,
36013030200i10,58.0,m,36013030200h15,0.0,36013037300w12,True,2048495,36013,1,2008,3,30200,13,40000.0,19.0,6.0,1.0,156200.0,0.0,0,1,wp_104_1,,
36013030200i14,73.0,m,36013030200h70,0.0,36013030200h70,True,2048908,36013,0,2780,2,30200,13,29200.0,16.0,1.0,1.0,40200.0,0.0,0,1,,,
36013030200i17,29.0,f,36013030200h1402,9.0,36013037200w20,True,2049211,36013,1,1901,3,30200,13,0.0,16.0,9.0,1.0,32200.0,9.0,2,1,wp_76_1,,
36013030200i31,26.0,m,36013030200h505,1.0,36013037000w21,True,2050649,36013,1,2564,6,30200,13,28800.0,18.0,1.0,1.0,132950.0,1.0,4,1,wp_111_1,,
36013030200i40,57.0,f,36013030200h1401,9.0,36013037100w17,True,2051566,36013,1,1900,2,30200,13,20000.0,16.0,1.0,1.0,50000.0,9.0,1,1,wp_197_1,,
36013030200i57,72.0,f,36013030200h502,1.0,36013030500w28,True,2051740,36013,1,2561,5,30200,13,31800.0,15.0,1.0,1.0,221930.0,1.0,3,1,,,
36013030200i62,25.0,m,36013030200h492,1.0,36013030500w24,True,2051790,36013,1,2549,5,30200,13,39800.0,16.0,1.0,2.0,189000.0,1.0,3,1,wp_236_1,,
36013030200i79,35.0,f,36013030200h530,1.0,36013037200w16,True,2051969,36013,1,2592,5,30200,13,27000.0,21.0,3.0,2.0,140650.0,1.0,2,1,wp_147_1,,
36013030200i84,43.0,f,36013030200h1450,9.0,36029012001w110,True,2052023,36013,1,1954,3,30200,13,33000.0,20.0,2.0,1.0,268700.0,9.0,2,1,wp_29_1,,
36013030200i102,32.0,m,36013030200h365,0.0,36013037100w10,True,2048517,36013,1,2408,2,30200,13,30000.0,16.0,1.0,1.0,72000.0,0.0,0,1,wp_26_1,,
36013030200i103,71.0,m,36013030200h1511,10.0,36013030300w25,True,2048527,36013,1,2022,4,30200,13,84600.0,21.0,4.0,1.0,188200.0,10.0,0,1,,,
36013030200i120,44.0,f,36013030200h135,0.0,36013030200h135,True,2048701,36013,0,1842,3,30200,13,0.0,17.0,1.0,1.0,22000.0,0.0,0,1,wp_179_1,,
36013030200i162,31.0,f,36013030200h654,2.0,36013030200h654,True,2049133,36013,0,2729,3,30200,13,31260.0,16.0,1.0,1.0,100260.0,2.0,0,1,wp_131_1,,
36013030200i187,58.0,m,36013030200h665,2.0,36013036402w10,True,2049391,36013,1,2741,2,30200,13,120000.0,19.0,1.0,1.0,136000.0,2.0,0,1,wp_239_1,,
36013030200i218,18.0,m,36013030200h399,1.0,36013036402w13,True,2049711,36013,1,2445,4,30200,13,10000.0,19.0,1.0,1.0,193150.0,1.0,1,1,wp_155_1,"sc_16_('high',)",
36013030200i220,69.0,m,36013030200h68,0.0,36013030200h68,True,2049733,36013,0,2757,2,30200,13,33500.0,21.0,1.0,1.0,50300.0,0.0,0,1,,,
36013030200i221,82.0,m,36013030200h1597,10.0,36013030200h1597,True,2049744,36013,0,2116,4,30200,13,39000.0,19.0,1.0,1.0,170000.0,10.0,0,1,,,
36013030200i246,25.0,f,36013030200h1640,10.0,36013036802w0,True,2049997,36013,1,2165,4,30200,13,4300.0,19.0,1.0,1.0,89800.0,10.0,0,1,wp_152_1,,
36013030200i258,77.0,m,36013030200h22,0.0,36013030200h22,True,2050122,36013,0,2247,3,30200,13,6000.0,16.0,6.0,1.0,54450.0,0.0,0,1,,,
36013030200i280,87.0,m,36013030200h1496,10.0,36013030200h1496,True,2050344,36013,0,2004,4,30200,13,30000.0,16.0,7.0,1.0,152700.0,10.0,0,1,,,
36013030200i283,33.0,f,36013030200h272,0.0,36013030300w17,True,2050374,36013,1,2305,2,30200,13,15000.0,15.0,1.0,2.0,80000.0,0.0,0,1,wp_163_1,,
